id,rank,word,lemma,pos,pos_long,english_definition,frequency,sum_frequency,coca_spoken_freq,coca_fiction_freq,coca_magazines_freq,coca_newspapers_freq,sat,gre
34815,34815,willed,will,vvn,verb,,296,388899792,0,1,0,0,FALSE,FALSE
34816,34816,inattentive,inattentive,jj,adjective,,296,388900088,0,0,1,0,FALSE,FALSE
34817,34817,exemplars,exemplar,nn2,noun,Model type.,296,388900384,0,0,1,0,FALSE,TRUE
34818,34818,farmed,farm,vvd,verb,,296,388900680,0,1,1,1,FALSE,FALSE
34819,34819,forklift,forklift,nn1,noun,,296,388900976,0,1,1,1,FALSE,FALSE
34820,34820,misogyny,misogyny,nn1,noun,,296,388901272,0,0,1,1,FALSE,FALSE
34821,34821,timed,timed,jj,adjective,,296,388901568,0,0,1,1,FALSE,FALSE
34822,34822,sell-off,sell-off,nn1,noun,,296,388901864,1,0,0,1,FALSE,FALSE
34823,34823,tickle,tickle,nn1,noun,,296,388902160,0,1,1,0,FALSE,FALSE
34824,34824,qualifiers,qualifier,nn2,noun,,296,388902456,0,0,0,2,FALSE,FALSE
34825,34825,conifer,conifer,nn1,noun,,296,388902752,0,0,1,1,FALSE,FALSE
34826,34826,informer,informer,nn1,noun,,296,388903048,1,1,1,1,FALSE,FALSE
34827,34827,spatter,spatter,nn1,noun,,296,388903344,1,1,1,0,FALSE,FALSE
34828,34828,formalism,formalism,nn1,noun,,296,388903640,0,0,0,0,FALSE,FALSE
34829,34829,serve,serve,nn1,noun,An act of putting the ball or shuttlecock in play in various games.,296,388903936,0,1,1,1,FALSE,FALSE
34830,34830,bandstand,bandstand,nn1,noun,,296,388904232,0,2,0,1,FALSE,FALSE
34831,34831,evaporated,evaporated,jj,adjective,,296,388904528,0,0,2,1,FALSE,FALSE
34832,34832,rollback,rollback,nn1,noun,,296,388904824,0,0,1,1,FALSE,FALSE
34833,34833,hamster,hamster,nn1,noun,,296,388905120,0,2,1,0,FALSE,FALSE
34834,34834,outliers,outlier,nn2,noun,,296,388905416,0,0,0,0,FALSE,FALSE
34835,34835,marginality,marginality,nn1,noun,,296,388905712,0,0,0,0,FALSE,FALSE
34836,34836,kindergartners,kindergartner,nn2,noun,,296,388906008,0,0,0,1,FALSE,FALSE
34837,34837,dragonfly,dragonfly,nn1,noun,,296,388906304,0,1,1,0,FALSE,FALSE
34838,34838,self-portraits,self-portrait,nn2,noun,,296,388906600,0,0,2,1,FALSE,FALSE
34839,34839,ottomans,ottoman,nn2,noun,,296,388906896,0,0,1,0,FALSE,FALSE
34840,34840,elongation,elongation,nn1,noun,,296,388907192,0,0,2,0,FALSE,FALSE
34841,34841,lichens,lichen,nn2,noun,,296,388907488,0,1,1,0,FALSE,FALSE
34842,34842,phobias,phobia,nn2,noun,,296,388907784,1,0,1,0,FALSE,FALSE
34843,34843,syllabi,syllabus,nn2,noun,,296,388908080,0,0,0,0,FALSE,FALSE
34844,34844,saxon,saxon,jj,adjective,,296,388908376,0,1,1,0,FALSE,FALSE
34845,34845,peptide,peptide,nn1,noun,,296,388908672,0,0,1,0,FALSE,FALSE
34846,34846,endothelial,endothelial,jj,adjective,,296,388908968,0,0,1,0,FALSE,FALSE
34847,34847,codex,codex,nn1,noun,,296,388909264,0,1,0,0,FALSE,FALSE
34848,34848,unceremoniously,unceremoniously,rr,adverb,,295,388909559,0,1,1,1,FALSE,FALSE
34849,34849,funneled,funnel,vvn,verb,,295,388909854,1,0,1,1,FALSE,FALSE
34850,34850,heeded,heed,vvn,verb,Listen to.,295,388910149,0,0,1,1,TRUE,TRUE
34851,34851,jettison,jettison,vv0,verb,,295,388910444,0,0,1,1,FALSE,FALSE
34852,34852,sympathized,sympathize,vvd,verb,,295,388910739,0,1,0,1,FALSE,FALSE
34853,34853,impresses,impress,vvz,verb,,295,388911034,0,0,1,1,FALSE,FALSE
34854,34854,outweighed,outweigh,vvd,verb,,295,388911329,0,1,1,1,FALSE,FALSE
34855,34855,glowering,glower,vvg,verb,,295,388911624,0,2,0,0,FALSE,FALSE
34856,34856,petulant,petulant,jj,adjective,Sulky.,295,388911919,0,1,1,1,TRUE,TRUE
34857,34857,reorganizing,reorganize,vvg,verb,,295,388912214,0,0,1,1,FALSE,FALSE
34858,34858,sacrosanct,sacrosanct,jj,adjective,Very holy; inviolable.,295,388912509,1,0,1,1,TRUE,TRUE
34859,34859,complimented,compliment,vvd,verb,,295,388912804,0,2,1,0,FALSE,FALSE
34860,34860,transferred,transferred,jj,adjective,,295,388913099,0,0,1,1,FALSE,FALSE
34861,34861,floodgates,floodgate,nn2,noun,,295,388913394,1,0,1,1,FALSE,FALSE
34862,34862,deployed,deploy,vvd,verb,,295,388913689,0,0,1,1,FALSE,FALSE
34863,34863,revoked,revoke,vvd,verb,,295,388913984,1,0,0,1,FALSE,FALSE
34864,34864,enlightened,enlighten,vvn,verb,,295,388914279,0,1,1,1,FALSE,FALSE
34865,34865,proclamations,proclamation,nn2,noun,,295,388914574,0,0,1,1,FALSE,FALSE
34866,34866,postgame,postgame,nn1,noun,,295,388914869,0,0,1,2,FALSE,FALSE
34867,34867,world-wide,world-wide,jj,adjective,,295,388915164,0,0,0,0,FALSE,FALSE
34868,34868,florid,florid,jj,adjective,,295,388915459,0,2,1,0,FALSE,FALSE
34869,34869,marshy,marshy,jj,adjective,,295,388915754,0,1,1,1,FALSE,FALSE
34870,34870,infiltrating,infiltrate,vvg,verb,,295,388916049,1,0,1,1,FALSE,FALSE
34871,34871,imitated,imitate,vvn,verb,,295,388916344,0,0,1,0,FALSE,FALSE
34872,34872,poisoned,poison,vvd,verb,To use poison to kill or paralyse somebody.,295,388916639,1,1,1,0,FALSE,FALSE
34873,34873,hospitalized,hospitalized,jj,adjective,,295,388916934,1,0,1,1,FALSE,FALSE
34874,34874,upsets,upset,nn2,noun,,295,388917229,1,0,1,2,FALSE,FALSE
34875,34875,squirt,squirt,nn1,noun,,295,388917524,0,1,1,0,FALSE,FALSE
34876,34876,storyline,storyline,nn1,noun,,295,388917819,1,0,0,1,FALSE,FALSE
34877,34877,conciliation,conciliation,nn1,noun,,295,388918114,0,0,0,1,FALSE,FALSE
34878,34878,pantsuit,pantsuit,nn1,noun,,295,388918409,0,2,1,0,FALSE,FALSE
34879,34879,ravines,ravine,nn2,noun,,295,388918704,0,1,1,0,FALSE,FALSE
34880,34880,musculature,musculature,nn1,noun,"The muscular apparatus of the body, or of any part of it.",295,388918999,0,1,1,0,FALSE,FALSE
34881,34881,fouling,foul,vvg,verb,,295,388919294,0,0,1,1,FALSE,FALSE
34882,34882,recitals,recital,nn2,noun,,295,388919589,0,1,1,1,FALSE,FALSE
34883,34883,screenplays,screenplay,nn2,noun,,295,388919884,0,1,1,1,FALSE,FALSE
34884,34884,dynamically,dynamically,rr,adverb,,295,388920179,0,0,1,0,FALSE,FALSE
34885,34885,heretics,heretic,nn2,noun,,295,388920474,0,1,1,0,FALSE,FALSE
34886,34886,cataract,cataract,nn1,noun,"Waterfall, floodgate, portcullis (perhaps because an ocular opacity and a portcullis are obstructions) an opacity, partial or complete, of one or both eyes, on or in the lens or capsule, especially an opacity impairing vision or causing blindness.",295,388920769,0,1,1,1,FALSE,FALSE
34887,34887,tax-deferred,tax-deferred,jj,adjective,,295,388921064,0,0,2,1,FALSE,FALSE
34888,34888,invertebrate,invertebrate,jj,adjective,,295,388921359,0,0,1,0,FALSE,FALSE
34889,34889,associative,associative,jj,adjective,,295,388921654,0,0,0,0,FALSE,FALSE
34890,34890,slag,slag,nn1,noun,,295,388921949,0,1,1,0,FALSE,FALSE
34891,34891,equalization,equalization,nn1,noun,,295,388922244,0,1,0,1,FALSE,FALSE
34892,34892,feedstocks,feedstock,nn2,noun,,295,388922539,0,0,0,0,FALSE,FALSE
34893,34893,anasazi,anasazi,jj,adjective,,295,388922834,0,0,2,0,FALSE,FALSE
34894,34894,mimesis,mimesis,nn1,noun,,295,388923129,0,0,0,0,FALSE,FALSE
34895,34895,lycopene,lycopene,nn1,noun,,295,388923424,0,0,3,0,FALSE,FALSE
34896,34896,eurozone,eurozone,nn1,noun,,295,388923719,1,0,0,2,FALSE,FALSE
34897,34897,neoliberalism,neoliberalism,nn1,noun,,295,388924014,0,0,0,0,FALSE,FALSE
34898,34898,e-books,e-book,nn2,noun,,295,388924309,0,0,1,1,FALSE,FALSE
34899,34899,plying,ply,vvg,verb,,294,388924603,0,1,1,1,FALSE,FALSE
34900,34900,personalized,personalize,vvd,verb,,294,388924897,0,0,1,1,FALSE,FALSE
34901,34901,refreshed,refresh,vvd,verb,,294,388925191,0,1,1,0,FALSE,FALSE
34902,34902,exacerbates,exacerbate,vvz,verb,Make worse.,294,388925485,0,0,1,0,TRUE,TRUE
34903,34903,outlawed,outlaw,vvd,verb,,294,388925779,1,0,1,1,FALSE,FALSE
34904,34904,ferret,ferret,vv0,verb,,294,388926073,0,1,1,1,FALSE,FALSE
34905,34905,jealously,jealously,rr,adverb,,294,388926367,0,1,1,1,FALSE,FALSE
34906,34906,tours,tour,vvz,verb,,294,388926661,0,0,1,2,FALSE,FALSE
34907,34907,outlast,outlast,vv0,verb,,294,388926955,0,1,1,1,FALSE,FALSE
34908,34908,terrorized,terrorize,vvd,verb,,294,388927249,1,0,1,1,FALSE,FALSE
34909,34909,balled,ball,vvd,verb,,294,388927543,0,3,0,0,FALSE,FALSE
34910,34910,echelons,echelon,nn2,noun,,294,388927837,0,0,1,1,FALSE,FALSE
34911,34911,pair,pair,vv0,verb,To group into sets of two.,294,388928131,0,0,1,1,FALSE,FALSE
34912,34912,finger-pointing,finger-pointing,nn1,noun,,294,388928425,1,0,0,1,FALSE,FALSE
34913,34913,sneering,sneer,vvg,verb,,294,388928719,0,2,1,0,FALSE,FALSE
34914,34914,expelling,expel,vvg,verb,,294,388929013,0,1,1,1,FALSE,FALSE
34915,34915,broadcasts,broadcast,vvz,verb,,294,388929307,0,0,1,1,FALSE,FALSE
34916,34916,plants,plant,vvz,verb,,294,388929601,0,1,1,1,FALSE,FALSE
34917,34917,subscribed,subscribe,vvn,verb,,294,388929895,0,0,1,0,FALSE,FALSE
34918,34918,wonderment,wonderment,nn1,noun,,294,388930189,0,2,1,0,FALSE,FALSE
34919,34919,laid,laid,jj,adjective,,294,388930483,1,1,1,0,FALSE,FALSE
34920,34920,limply,limply,rr,adverb,,294,388930777,0,3,0,0,FALSE,FALSE
34921,34921,legitimizing,legitimize,vvg,verb,,294,388931071,0,0,0,0,FALSE,FALSE
34922,34922,unmade,unmade,jj,adjective,,294,388931365,0,2,0,0,FALSE,FALSE
34923,34923,flaps,flap,vvz,verb,,294,388931659,0,2,1,0,FALSE,FALSE
34924,34924,bequeathed,bequeath,vvd,verb,Leave something in one's will to be given after one's death.,294,388931953,0,1,1,1,TRUE,TRUE
34925,34925,insured,insure,vvd,verb,,294,388932247,0,0,1,1,FALSE,FALSE
34926,34926,princely,princely,jj,adjective,,294,388932541,0,1,1,1,FALSE,FALSE
34927,34927,soundlessly,soundlessly,rr,adverb,,294,388932835,0,3,0,0,FALSE,FALSE
34928,34928,dab,dab,vv0,verb,,294,388933129,0,1,2,0,FALSE,FALSE
34929,34929,after-hours,after-hours,jj,adjective,,294,388933423,1,1,1,1,FALSE,FALSE
34930,34930,physiologically,physiologically,rr,adverb,,294,388933717,0,0,1,0,FALSE,FALSE
34931,34931,segregate,segregate,vv0,verb,,294,388934011,1,0,1,0,FALSE,FALSE
34932,34932,cordon,cordon,nn1,noun,,294,388934305,1,1,1,1,FALSE,FALSE
34933,34933,brooms,broom,nn2,noun,,294,388934599,0,1,1,1,FALSE,FALSE
34934,34934,pervert,pervert,nn1,noun,,294,388934893,0,2,0,0,FALSE,FALSE
34935,34935,filtered,filtered,jj,adjective,,294,388935187,0,1,1,0,FALSE,FALSE
34936,34936,fatalistic,fatalistic,jj,adjective,,294,388935481,0,1,1,1,FALSE,FALSE
34937,34937,swatch,swatch,nn1,noun,,294,388935775,1,1,1,1,FALSE,FALSE
34938,34938,equine,equine,jj,adjective,,294,388936069,0,1,1,1,FALSE,FALSE
34939,34939,gent,gent,nn1,noun,,294,388936363,0,1,1,1,FALSE,FALSE
34940,34940,site-specific,site-specific,jj,adjective,,294,388936657,0,0,0,1,FALSE,FALSE
34941,34941,opacity,opacity,nn1,noun,,294,388936951,0,0,1,0,FALSE,FALSE
34942,34942,headroom,headroom,nn1,noun,,294,388937245,0,0,3,0,FALSE,FALSE
34943,34943,wideout,wideout,nn1,noun,,294,388937539,0,0,1,2,FALSE,FALSE
34944,34944,high-temperature,high-temperature,jj,adjective,,294,388937833,0,0,1,0,FALSE,FALSE
34945,34945,tourney,tourney,nn1,noun,,294,388938127,0,0,1,2,FALSE,FALSE
34946,34946,cheaters,cheater,nn2,noun,,294,388938421,1,0,1,1,FALSE,FALSE
34947,34947,officeholders,officeholder,nn2,noun,,294,388938715,0,0,0,1,FALSE,FALSE
34948,34948,tab,tab,vv0,verb,,294,388939009,0,0,1,1,FALSE,FALSE
34949,34949,pharmacological,pharmacological,jj,adjective,,294,388939303,0,0,1,0,FALSE,FALSE
34950,34950,amputee,amputee,nn1,noun,,294,388939597,0,0,0,1,FALSE,FALSE
34951,34951,tweets,tweet,nn2,noun,,294,388939891,1,0,1,1,FALSE,FALSE
34952,34952,bolsheviks,bolshevik,nn2,noun,,294,388940185,0,0,1,0,FALSE,FALSE
34953,34953,indecency,indecency,nn1,noun,,294,388940479,1,0,1,1,FALSE,FALSE
34954,34954,prenuptial,prenuptial,jj,adjective,,294,388940773,1,0,1,1,FALSE,FALSE
34955,34955,mindfulness,mindfulness,nn1,noun,,294,388941067,0,0,1,0,FALSE,FALSE
34956,34956,servo,servo,nn1,noun,,294,388941361,0,0,0,0,FALSE,FALSE
34957,34957,klingon,klingon,nn1,noun,,294,388941655,0,3,0,0,FALSE,FALSE
34958,34958,publicizing,publicize,vvg,verb,,293,388941948,0,0,1,1,FALSE,FALSE
34959,34959,ill-equipped,ill-equipped,jj,adjective,,293,388942241,0,0,1,1,FALSE,FALSE
34960,34960,sinewy,sinewy,jj,adjective,Vigorous; having well-developed muscles.,293,388942534,0,2,1,1,FALSE,TRUE
34961,34961,sport,sport,vv0,verb,,293,388942827,0,0,2,1,FALSE,FALSE
34962,34962,well-paid,well-paid,jj,adjective,,293,388943120,0,0,1,1,FALSE,FALSE
34963,34963,rough-hewn,rough-hewn,jj,adjective,,293,388943413,0,1,1,1,FALSE,FALSE
34964,34964,vehemence,vehemence,nn1,noun,Violence; fervor; forcefulness.,293,388943706,0,1,1,0,TRUE,TRUE
34965,34965,reverted,revert,vvn,verb,,293,388943999,0,1,1,0,FALSE,FALSE
34966,34966,flop,flop,vv0,verb,,293,388944292,0,1,1,0,FALSE,FALSE
34967,34967,undercuts,undercut,vvz,verb,,293,388944585,1,0,1,1,FALSE,FALSE
34968,34968,glued,glue,vvd,verb,,293,388944878,0,1,1,0,FALSE,FALSE
34969,34969,disapproved,disapprove,vvn,verb,,293,388945171,0,1,0,1,FALSE,FALSE
34970,34970,thudding,thud,vvg,verb,,293,388945464,0,3,0,0,FALSE,FALSE
34971,34971,licked,lick,vvn,verb,,293,388945757,0,2,0,0,FALSE,FALSE
34972,34972,acquiesce,acquiesce,vv0,verb,To agree to; give in to.,293,388946050,0,1,0,0,TRUE,TRUE
34973,34973,crackles,crackle,nn2,noun,,293,388946343,0,2,1,0,FALSE,FALSE
34974,34974,categorizing,categorize,vvg,verb,,293,388946636,0,0,0,0,FALSE,FALSE
34975,34975,ignites,ignite,vvz,verb,,293,388946929,0,1,1,1,FALSE,FALSE
34976,34976,centralized,centralize,vvn,verb,,293,388947222,0,0,0,0,FALSE,FALSE
34977,34977,stylistically,stylistically,rr,adverb,,293,388947515,0,0,1,1,FALSE,FALSE
34978,34978,converse,converse,nn1,noun,,293,388947808,0,0,1,0,FALSE,FALSE
34979,34979,annexed,annex,vvn,verb,,293,388948101,0,0,0,1,FALSE,FALSE
34980,34980,redder,red,jjr,adjective,,293,388948394,0,2,1,0,FALSE,FALSE
34981,34981,crazies,crazy,nn2,noun,,293,388948687,1,1,1,1,FALSE,FALSE
34982,34982,thesaurus,thesaurus,nn1,noun,,293,388948980,1,0,1,0,FALSE,FALSE
34983,34983,warp,warp,vv0,verb,,293,388949273,0,1,1,0,FALSE,FALSE
34984,34984,shadowing,shadow,vvg,verb,,293,388949566,0,1,0,1,FALSE,FALSE
34985,34985,daredevil,daredevil,nn1,noun,,293,388949859,1,1,1,1,FALSE,FALSE
34986,34986,collapsible,collapsible,jj,adjective,,293,388950152,0,1,1,0,FALSE,FALSE
34987,34987,stratified,stratify,vvn,verb,,293,388950445,0,0,0,0,FALSE,FALSE
34988,34988,precept,precept,nn1,noun,Guiding principle.,293,388950738,0,0,1,0,TRUE,TRUE
34989,34989,kilogram,kilogram,nn1,noun,,293,388951031,0,0,1,1,FALSE,FALSE
34990,34990,moonlighting,moonlight,vvg,verb,,293,388951324,0,0,1,1,FALSE,FALSE
34991,34991,cabbages,cabbage,nn2,noun,,293,388951617,0,1,1,0,FALSE,FALSE
34992,34992,two-party,two-party,jj,adjective,,293,388951910,1,0,1,1,FALSE,FALSE
34993,34993,deductible,deductible,nn1,noun,,293,388952203,1,0,1,1,FALSE,FALSE
34994,34994,halos,halo,nn2,noun,,293,388952496,0,1,1,0,FALSE,FALSE
34995,34995,pedicure,pedicure,nn1,noun,Superficial cosmetic treatment of the feet and toenails,293,388952789,0,1,1,1,FALSE,FALSE
34996,34996,takin,take,vvg,verb,,293,388953082,0,3,0,0,FALSE,FALSE
34997,34997,adrenal,adrenal,jj,adjective,,293,388953375,0,0,2,0,FALSE,FALSE
34998,34998,hobo,hobo,nn1,noun,,293,388953668,0,1,1,1,FALSE,FALSE
34999,34999,vixen,vixen,nn1,noun,,293,388953961,0,1,2,1,FALSE,FALSE
35000,35000,gopher,gopher,nn1,noun,,293,388954254,0,1,1,0,FALSE,FALSE
35001,35001,cleat,cleat,nn1,noun,,293,388954547,0,0,2,0,FALSE,FALSE
35002,35002,maxillary,maxillary,jj,adjective,Pertaining to the maxilla; the irregularly shaped bone that with its fellow forms the upper jaw.,293,388954840,0,0,0,0,FALSE,FALSE
35003,35003,out-of-the-way,out-of-the-way,jj,adjective,,292,388955132,0,1,1,1,FALSE,FALSE
35004,35004,red-brick,red-brick,jj,adjective,,292,388955424,0,1,1,1,FALSE,FALSE
35005,35005,frequented,frequent,vvd,verb,,292,388955716,0,1,1,1,FALSE,FALSE
35006,35006,flaunting,flaunt,vvg,verb,Show off; display in a showy manner.,292,388956008,0,1,1,0,TRUE,TRUE
35007,35007,stumble,stumble,nn1,noun,,292,388956300,1,1,1,1,FALSE,FALSE
35008,35008,syrupy,syrupy,jj,adjective,,292,388956592,0,1,1,1,FALSE,FALSE
35009,35009,forecast,forecast,vvn,verb,,292,388956884,1,0,1,1,FALSE,FALSE
35010,35010,perished,perish,vvn,verb,,292,388957176,0,1,1,0,FALSE,FALSE
35011,35011,white-hot,white-hot,jj,adjective,,292,388957468,0,2,1,1,FALSE,FALSE
35012,35012,whiz,whiz,vv0,verb,,292,388957760,1,1,1,1,FALSE,FALSE
35013,35013,rediscovered,rediscover,vvd,verb,,292,388958052,0,0,1,1,FALSE,FALSE
35014,35014,underwritten,underwrite,vvn,verb,"Give guarantee, insure.",292,388958344,0,0,1,1,FALSE,TRUE
35015,35015,rebelling,rebel,vvg,verb,,292,388958636,1,1,1,1,FALSE,FALSE
35016,35016,seventeen-year-old,seventeen-year-old,jj,adjective,,292,388958928,1,1,0,0,FALSE,FALSE
35017,35017,pathetically,pathetically,rr,adverb,,292,388959220,0,2,1,0,FALSE,FALSE
35018,35018,overreaction,overreaction,nn1,noun,,292,388959512,1,0,0,1,FALSE,FALSE
35019,35019,grit,grit,vv0,verb,"To clench, particularly in reaction to pain or anger.",292,388959804,0,1,1,0,FALSE,FALSE
35020,35020,differentiating,differentiating,jj,adjective,,292,388960096,0,0,0,0,FALSE,FALSE
35021,35021,devalue,devalue,vv0,verb,,292,388960388,0,0,1,1,FALSE,FALSE
35022,35022,handcrafted,handcrafted,jj,adjective,,292,388960680,0,0,2,1,FALSE,FALSE
35023,35023,canopies,canopy,nn2,noun,,292,388960972,0,1,1,1,FALSE,FALSE
35024,35024,sterility,sterility,nn1,noun,The inability to produce offspring.,292,388961264,0,1,1,0,FALSE,FALSE
35025,35025,envoys,envoy,nn2,noun,,292,388961556,0,0,1,1,FALSE,FALSE
35026,35026,brats,brat,nn2,noun,,292,388961848,0,1,1,1,FALSE,FALSE
35027,35027,offline,offline,rr,adverb,,292,388962140,1,0,1,0,FALSE,FALSE
35028,35028,demilitarized,demilitarized,jj,adjective,,292,388962432,1,0,1,1,FALSE,FALSE
35029,35029,high-grade,high-grade,jj,adjective,,292,388962724,0,0,1,0,FALSE,FALSE
35030,35030,brazilian,brazilian,nn1,noun,,292,388963016,0,0,1,1,FALSE,FALSE
35031,35031,retrenchment,retrenchment,nn1,noun,Reducing staff or forces; conserving resources.,292,388963308,0,0,0,1,TRUE,FALSE
35032,35032,high-fiber,high-fiber,jj,adjective,,292,388963600,0,0,3,0,FALSE,FALSE
35033,35033,enchiladas,enchilada,nn2,noun,,292,388963892,0,1,1,1,FALSE,FALSE
35034,35034,botanists,botanist,nn2,noun,,292,388964184,0,0,2,0,FALSE,FALSE
35035,35035,colonizers,colonizer,nn2,noun,,292,388964476,0,0,0,0,FALSE,FALSE
35036,35036,roadster,roadster,nn1,noun,,292,388964768,0,0,2,1,FALSE,FALSE
35037,35037,radars,radar,nn2,noun,,292,388965060,1,0,1,1,FALSE,FALSE
35038,35038,kilt,kilt,nn1,noun,,292,388965352,0,2,1,1,FALSE,FALSE
35039,35039,lipids,lipid,nn2,noun,,292,388965644,0,0,1,0,FALSE,FALSE
35040,35040,mime,mime,nn1,noun,Facial expression.,292,388965936,0,1,0,1,FALSE,FALSE
35041,35041,balsam,balsam,nn1,noun,,292,388966228,0,1,1,0,FALSE,FALSE
35042,35042,instep,instep,nn1,noun,,292,388966520,0,1,2,0,FALSE,FALSE
35043,35043,isthmus,isthmus,nn1,noun,,292,388966812,0,0,1,0,FALSE,FALSE
35044,35044,bodes,bode,vvz,verb,,291,388967103,1,0,1,1,FALSE,FALSE
35045,35045,collaborated,collaborate,vvn,verb,,291,388967394,0,0,1,1,FALSE,FALSE
35046,35046,gravitated,gravitate,vvd,verb,,291,388967685,0,1,1,1,FALSE,FALSE
35047,35047,resorted,resort,vvd,verb,,291,388967976,0,1,1,1,FALSE,FALSE
35048,35048,lulled,lull,vvn,verb,,291,388968267,0,1,1,1,FALSE,FALSE
35049,35049,courageously,courageously,rr,adverb,,291,388968558,1,0,1,0,FALSE,FALSE
35050,35050,shrewdly,shrewdly,rr,adverb,,291,388968849,0,1,1,0,FALSE,FALSE
35051,35051,gizmos,gizmo,nn2,noun,,291,388969140,0,0,1,1,FALSE,FALSE
35052,35052,wallow,wallow,vv0,verb,,291,388969431,0,1,1,1,FALSE,FALSE
35053,35053,worsens,worsen,vvz,verb,,291,388969722,0,0,1,1,FALSE,FALSE
35054,35054,presuming,presume,vvg,verb,,291,388970013,1,1,1,0,FALSE,FALSE
35055,35055,bobbed,bob,vvn,verb,,291,388970304,0,2,0,0,FALSE,FALSE
35056,35056,torment,torment,vv0,verb,,291,388970595,0,2,0,0,FALSE,FALSE
35057,35057,boxes,box,vvz,verb,,291,388970886,0,1,1,1,FALSE,FALSE
35058,35058,reverberating,reverberate,vvg,verb,,291,388971177,0,2,0,1,FALSE,FALSE
35059,35059,unsatisfying,unsatisfying,nn1,noun,,291,388971468,0,1,1,1,FALSE,FALSE
35060,35060,hardening,hardening,nn1,noun,,291,388971759,0,1,1,0,FALSE,FALSE
35061,35061,cornucopia,cornucopia,nn1,noun,Literally a horn filled with fruits etc; symbol of plenty.,291,388972050,0,0,1,1,TRUE,TRUE
35062,35062,shoring,shore,vvg,verb,,291,388972341,1,0,1,1,FALSE,FALSE
35063,35063,atone,atone,vv0,verb,,291,388972632,0,1,1,1,FALSE,FALSE
35064,35064,cuddling,cuddle,vvg,verb,,291,388972923,0,1,2,0,FALSE,FALSE
35065,35065,theatrics,theatrics,nn2,noun,,291,388973214,1,1,1,1,FALSE,FALSE
35066,35066,repulsed,repulse,vvn,verb,,291,388973505,0,1,1,0,FALSE,FALSE
35067,35067,confection,confection,nn1,noun,,291,388973796,0,1,1,1,FALSE,FALSE
35068,35068,omnipotent,omnipotent,jj,adjective,All powerful.,291,388974087,0,1,1,0,TRUE,TRUE
35069,35069,three-inch,three-inch,jj,adjective,,291,388974378,0,1,1,0,FALSE,FALSE
35070,35070,redone,redo,vvn,verb,,291,388974669,0,1,1,1,FALSE,FALSE
35071,35071,ornery,ornery,jj,adjective,,291,388974960,0,1,1,1,FALSE,FALSE
35072,35072,imaginings,imagining,nn2,noun,,291,388975251,0,1,1,0,FALSE,FALSE
35073,35073,persisting,persist,vvg,verb,,291,388975542,0,0,0,0,FALSE,FALSE
35074,35074,contemporary,contemporary,nn1,noun,A person or thing living or existing at the same time as another.,291,388975833,0,0,1,1,TRUE,TRUE
35075,35075,crackled,crackle,vvd,verb,,291,388976124,0,3,0,0,FALSE,FALSE
35076,35076,redheaded,redheaded,jj,adjective,,291,388976415,0,2,0,0,FALSE,FALSE
35077,35077,viewership,viewership,nn1,noun,,291,388976706,1,0,1,2,FALSE,FALSE
35078,35078,low-calorie,low-calorie,jj,adjective,,291,388976997,0,0,2,1,FALSE,FALSE
35079,35079,directorial,directorial,jj,adjective,,291,388977288,0,0,1,2,FALSE,FALSE
35080,35080,statistician,statistician,nn1,noun,,291,388977579,0,0,1,1,FALSE,FALSE
35081,35081,apprehensions,apprehension,nn2,noun,Worry; nervousness.,291,388977870,0,0,0,1,TRUE,TRUE
35082,35082,dislocations,dislocation,nn2,noun,,291,388978161,0,0,1,0,FALSE,FALSE
35083,35083,seatbelt,seatbelt,nn1,noun,,291,388978452,0,2,0,0,FALSE,FALSE
35084,35084,self-identified,self-identified,jj,adjective,,291,388978743,0,0,0,0,FALSE,FALSE
35085,35085,stipulations,stipulation,nn2,noun,,291,388979034,0,0,0,0,FALSE,FALSE
35086,35086,fermented,fermented,jj,adjective,,291,388979325,0,0,1,1,FALSE,FALSE
35087,35087,rehabilitative,rehabilitative,jj,adjective,,291,388979616,0,0,0,1,FALSE,FALSE
35088,35088,hew,hew,vv0,verb,,291,388979907,0,0,1,1,FALSE,FALSE
35089,35089,talkers,talker,nn2,noun,,291,388980198,1,1,0,1,FALSE,FALSE
35090,35090,canary,canary,nn1,noun,,291,388980489,0,2,0,0,FALSE,FALSE
35091,35091,hardliners,hardliner,nn2,noun,,291,388980780,1,0,0,1,FALSE,FALSE
35092,35092,tense,tense,nn1,noun,,291,388981071,0,1,0,0,FALSE,FALSE
35093,35093,iterations,iteration,nn2,noun,,291,388981362,0,0,0,0,FALSE,FALSE
35094,35094,baptized,baptized,jj,adjective,,291,388981653,0,0,1,0,FALSE,FALSE
35095,35095,simulators,simulator,nn2,noun,,291,388981944,0,0,1,1,FALSE,FALSE
